coding_id,token_id,family,term,kwic_line,doc_id,year,decade,genre,source,left,target,right,context
mgc0379,mg0537,boo,boos,78,704831,1940,1940,NEWS,NYT-Reg,"it grew "" without campaign funds , "" a storm of",boos,came from the galleries . To answer complaints that Mr. Willkie,"it grew "" without campaign funds , "" a storm of boos came from the galleries . To answer complaints that Mr. Willkie"
mgc0380,mg0676,boo,boos,22,377988,1985,1980,MAG,Time,their employees ' locker room . # Perhaps it was the,boos,and catcalls that made the players and the owners settle so,their employees ' locker room . # Perhaps it was the boos and catcalls that made the players and the owners settle so
mgc0381,mg1334,wow,wowed,14,391376,1997,1990,MAG,Cosmopolitan,#wonder that so many American women have been wooed and,wowed,"by men who do n't like Big Macs , have never heard","#wonder that so many American women have been wooed and wowed by men who do n't like Big Macs , have never heard"
mgc0382,mg0254,boo,booed,268,394987,2004,2000,MAG,Newsweek,"#they show up at ball games , politicians are often",booed,". Obama -- the self-described "" skinny kid with a funny name","#they show up at ball games , politicians are often booed . Obama -- the self-described "" skinny kid with a funny name"
mgc0383,mg0122,boo,booed,243,210337,1966,1960,MAG,Time,"#festival favorite too ; instead it got soundly , roundly",booed,", possibly because Moreau overworks her villainy . The film is","#festival favorite too ; instead it got soundly , roundly booed , possibly because Moreau overworks her villainy . The film is"
mgc0384,mg1297,wow,wowed,46,14404,1931,1930,FIC,Play:BriefMoment,"#, she 'll wow everybody . HAROLD SIGRIFT She 's",wowed,"Rod already . KATHRYN DEAN Damn good taste , Rod . p.","#, she 'll wow everybody . HAROLD SIGRIFT She 's wowed Rod already . KATHRYN DEAN Damn good taste , Rod . p."
mgc0385,mg0299,boo,booing,168,4868,1907,1900,FIC,Convert,' In the midst of isolated cheers and a volume of,booing,", she went on -- ' When he brought a resolution before","' In the midst of isolated cheers and a volume of booing , she went on -- ' When he brought a resolution before"
mgc0386,mg1233,shoo,shooing,62,4199115,2017,2010,FIC,Triquarterly (Online),"guards yell at each other and point at the boy ,",shooing,"him away , cursing . The boy stops running and stands frozen","guards yell at each other and point at the boy , shooing him away , cursing . The boy stops running and stands frozen"
mgc0387,mg1112,shoo,shooing,39,14347,1940,1940,FIC,Play:TooMuchBusiness,"him again and makes motion with his hands , as if",shooing,"chickens . BURT goes , bewildered , then MANNY comes back to","him again and makes motion with his hands , as if shooing chickens . BURT goes , bewildered , then MANNY comes back to"
mgc0388,mg0725,boo,boos,55,5211031,2009,2000,TV/MOV,"Hollywood, je t'aime",to be familiar with the concept . No drugs beyond the,boos,"and the nummy . No guests . And finally , you 'll","to be familiar with the concept . No drugs beyond the boos and the nummy . No guests . And finally , you 'll"
mgc0389,mg1433,wow,wows,2,1023066,1932,1930,TV/MOV,Is My Face Red?,has a good joke. He's used it for years and years that still,wows,"him. Sorry. [telephone_ringing] Hello. Oh, just a minute, Mr.","has a good joke. He's used it for years and years that still wows him. Sorry. [telephone_ringing] Hello. Oh, just a minute, Mr."
mgc0390,mg0566,boo,boos,158,712932,1950,1950,NEWS,CSMonitor,""" Today it should be rephrased to read : "" Nobody",boos,"the town booster . "" That is , I think , the",""" Today it should be rephrased to read : "" Nobody boos the town booster . "" That is , I think , the"
mgc0391,mg1414,wow,wowing,14,10781,1989,1980,FIC,JoyLuckClub,"#talked : "" I can just see her now ,",wowing,"the angels with her Chinese cooking and gung-ho attitude . "" And","#talked : "" I can just see her now , wowing the angels with her Chinese cooking and gung-ho attitude . "" And"
mgc0392,mg0884,shoo,shooed,86,3420,1921,1920,FIC,GraceHarlowesOverland,did n't know Henry was down there or I 'd a,shooed,"him out before ye set down . "" "" I wo n't","did n't know Henry was down there or I 'd a shooed him out before ye set down . "" "" I wo n't"
mgc0393,mg0037,boo,booed,101,154852,1937,1930,MAG,Time,#the regular evening editions while as many as 250 pickets,booed,from the sidewalk . Ten were arrested for disorderly conduct .,#the regular evening editions while as many as 250 pickets booed from the sidewalk . Ten were arrested for disorderly conduct .
mgc0394,mg0133,boo,booed,32,479036,1969,1960,MAG,Harpers,"#the party , some of them angry at Lee ,",booed,and shouted at him and at almost everyone else who dared to,"#the party , some of them angry at Lee , booed and shouted at him and at almost everyone else who dared to"
mgc0395,mg0242,boo,booed,252,616271,2001,2000,NEWS,Atlanta,"#. # "" He was hurt that he had gotten",booed,", "" Boas said . "" He had never been booed before","#. # "" He was hurt that he had gotten booed , "" Boas said . "" He had never been booed before"
mgc0396,mg0888,shoo,shooed,156,2297,1922,1920,FIC,JudithGodlessValley,plate and filled his cup with scalding coffee . Then she,shooed,"the children to bed in the next room and , returning ,","plate and filled his cup with scalding coffee . Then she shooed the children to bed in the next room and , returning ,"
mgc0397,mg0901,shoo,shooed,127,141144,1936,1930,MAG,Time,"in at Guernsey , one of the Channel Islands , was",shooed,"off , Iried Sark and alarmed the Channel Islands ' Royal Court","in at Guernsey , one of the Channel Islands , was shooed off , Iried Sark and alarmed the Channel Islands ' Royal Court"
mgc0398,mg1296,wow,wowed,80,1234,1921,1920,FIC,WhenEgyptWentBroke,"#woman , and women slop over when they 're all",wowed,"up ! She 'd have to tell your sister , would n't","#woman , and women slop over when they 're all wowed up ! She 'd have to tell your sister , would n't"
mgc0399,mg1115,shoo,shooing,31,10205,1945,1940,FIC,LionIsInStreets,"his face , and the mother in her softened her ,",shooing,"away the madness and shaming her for longing , however","his face , and the mother in her softened her , shooing away the madness and shaming her for longing , however"
mgc0400,mg0004,boo,booed,45,686341,1921,1920,NEWS,NYT-Reg,#Lloyd George and Sir Hamar Greenwood were not hissed or,booed,at any point in the lecture . At the outset Father Duffy,#Lloyd George and Sir Hamar Greenwood were not hissed or booed at any point in the lecture . At the outset Father Duffy
mgc0401,mg0105,boo,booed,40,92472,1959,1950,MAG,SportsIll,#eyes had blinded him . // Some of the crowd,booed,as the little Nigerian street brawler stayed on his stool when,#eyes had blinded him . // Some of the crowd booed as the little Nigerian street brawler stayed on his stool when
mgc0402,mg0917,shoo,shooed,27,224095,1944,1940,MAG,Time,", onetime (1933-38 ) U.S. Comptroller of the Currency ,",shooed,away this legal red herring as often as it appeared . The,", onetime (1933-38 ) U.S. Comptroller of the Currency , shooed away this legal red herring as often as it appeared . The"
mgc0403,mg1081,shoo,shooed,22,5004108,2018,2010,FIC,Analog,to William 's bed . William picked off the sensors and,shooed,"away the little automata , but did n't meet Belisarius ' eyes","to William 's bed . William picked off the sensors and shooed away the little automata , but did n't meet Belisarius ' eyes"
mgc0404,mg0438,boo,booing,186,10764,1987,1980,FIC,HeavenHell,". He started to wave , but checked when he heard",booing,. His normally ruddy face darkened and he quickly stepped back,". He started to wave , but checked when he heard booing . His normally ruddy face darkened and he quickly stepped back"
mgc0405,mg0437,boo,booing,176,10764,1987,1980,FIC,HeavenHell,""" Why do n't you hang Ben Wade ? "" Loud",booing,", which only goaded the President . "" Why do n't you",""" Why do n't you hang Ben Wade ? "" Loud booing , which only goaded the President . "" Why do n't you"
mgc0406,mg0047,boo,booed,90,704897,1940,1940,NEWS,WallStJrnl,#get home and get their thoughts collected the delegates who,booed,every mention ' of his name at Thursday 's night session will,#get home and get their thoughts collected the delegates who booed every mention ' of his name at Thursday 's night session will
mgc0407,mg0626,boo,boos,10,728449,1970,1970,NEWS,NYT-Reg,"from demonstrators in Chicago , whose actions were marked by",boos,"and angry cries , and by , what he viewed as acceptance","from demonstrators in Chicago , whose actions were marked by boos and angry cries , and by , what he viewed as acceptance"
mgc0408,mg0025,boo,booed,265,487308,1932,1930,MAG,Nation,#turn . The police jeered hysterically and the hunger marchers,booed,". Later , Senator Costigan came out and was indignant at what","#turn . The police jeered hysterically and the hunger marchers booed . Later , Senator Costigan came out and was indignant at what"
mgc0409,mg0606,boo,boos,165,724095,1964,1960,NEWS,NYT-Reg,say on such weapons ' use . The question that drew,boos,was whether Senator Goldwater would run on all of the platform,say on such weapons ' use . The question that drew boos was whether Senator Goldwater would run on all of the platform
mgc0410,mg0449,boo,booing,18,14640,1993,1990,FIC,Play:ThreeAmericanisms,go . Boing.And once they are done with the boings commence,booing,and the booings are as bad as the boings and the boings,go . Boing.And once they are done with the boings commence booing and the booings are as bad as the boings and the boings
mgc0411,mg1264,shoo,shoos,38,16124,1949,1940,FIC,Mov:ReignOfTerror,"gulp down their milk , rise from the table . Grandma",shoos,them through a door INTO the bedroom and closes the door .,"gulp down their milk , rise from the table . Grandma shoos them through a door INTO the bedroom and closes the door ."
mgc0412,mg0779,ooh,oohed,17,49118,2004,2000,FIC,FantasySciFi,", for running the lights and electric motor . "" She",oohed,"appreciatively at the electric light . "" And even more important",", for running the lights and electric motor . "" She oohed appreciatively at the electric light . "" And even more important"
mgc0413,mg0929,shoo,shooed,175,10334,1955,1950,FIC,BandAngels,notice . It was after six when Auntie Marne finally,shooed,the last customer out and collapsed into the pile of excelsior in,notice . It was after six when Auntie Marne finally shooed the last customer out and collapsed into the pile of excelsior in
mgc0414,mg0974,shoo,shooed,193,10647,1979,1970,FIC,GoodAsGold,"pushing through . "" I wantsome coffee too . "" Belle",shooed,"them all outside the kitchen . When Dina , flanked by Esther","pushing through . "" I wantsome coffee too . "" Belle shooed them all outside the kitchen . When Dina , flanked by Esther"
mgc0415,mg1300,wow,wowed,64,303980,1943,1940,MAG,Time,"#brooch ) . Last week , suave , dark-eyed Ben",wowed,the ladies again with a fashion show for Chicago 's pet society,"#brooch ) . Last week , suave , dark-eyed Ben wowed the ladies again with a fashion show for Chicago 's pet society"
mgc0416,mg0867,shoo,shooed,205,5519,1908,1900,FIC,TreasureValley,"Munn , indignant at this unsolicited presentation , as promptly",shooed,"them back again , and war was declared . Tim had hitherto","Munn , indignant at this unsolicited presentation , as promptly shooed them back again , and war was declared . Tim had hitherto"
mgc0417,mg0744,boo,boos,104,4181108,2017,2010,MAG,Daily Beast,"The notion that Putin has been "" abused "" drew heavy",boos,"from the audience at Manhattan 's Ed Sullivan Theater . # ""","The notion that Putin has been "" abused "" drew heavy boos from the audience at Manhattan 's Ed Sullivan Theater . # """
mgc0418,mg0183,boo,booed,37,432202,1984,1980,MAG,USNWR,#. Feelings grew so heated that many blacks not only,booed,"Andrew Young , black mayor of Atlanta , for defending Mondale but","#. Feelings grew so heated that many blacks not only booed Andrew Young , black mayor of Atlanta , for defending Mondale but"
mgc0419,mg1011,shoo,shooed,207,41779,1996,1990,FIC,Ploughshares,and that was evidence . Someone walked by a pigpen and,shooed,them just for fun because pigs scare so easily and that was,and that was evidence . Someone walked by a pigpen and shooed them just for fun because pigs scare so easily and that was
